date,source,geo,clicks,registrations,ftd,ctr,c2r,fraud_rate,approval_rate,r2d,alert_type,is_anomaly
2024-04-25,Google_Search,AU,637,91,25,0.0259,0.1429,0.011,0.99,0.2747,NORMAL,0
2024-04-25,Google_Search,BR,399,55,10,0.0259,0.1378,0.0075,0.992,0.1818,NORMAL,0
2024-04-25,Google_Search,CA,587,58,23,0.0433,0.0988,0.0119,0.99,0.3966,NORMAL,0
2024-04-25,Google_Search,DE,778,111,39,0.0268,0.1427,0.0051,0.991,0.3514,NORMAL,0
2024-04-25,Google_Search,IN,1760,316,62,0.0301,0.1795,0.0131,0.992,0.1962,NORMAL,0
2024-04-25,Google_Search,NG,537,62,17,0.0461,0.1155,0.0112,0.988,0.2742,NORMAL,0
2024-04-25,Google_Search,PL,709,84,26,0.0468,0.1185,0.0056,0.99,0.3095,NORMAL,0
2024-04-25,Native_Ads,AU,178,14,1,0.0214,0.0787,0.0281,0.943,0.0714,NORMAL,0
2024-04-25,Native_Ads,BR,386,26,5,0.0227,0.0674,0.0492,0.941,0.1923,NORMAL,0
2024-04-25,Native_Ads,CA,315,32,3,0.0271,0.1016,0.054,0.941,0.0938,NORMAL,0
2024-04-25,Native_Ads,DE,162,14,3,0.0216,0.0864,0.0802,0.945,0.2143,NORMAL,0
2024-04-25,Native_Ads,IN,586,30,3,0.0239,0.0512,0.0495,0.944,0.1,NORMAL,0
2024-04-25,Native_Ads,NG,733,39,7,0.0157,0.0532,0.0805,0.929,0.1795,NORMAL,0
2024-04-25,Native_Ads,PL,530,33,9,0.0193,0.0623,0.0491,0.944,0.2727,NORMAL,0
2024-04-25,Push_Network,AU,388,14,1,0.0254,0.0361,0.1443,0.837,0.0714,HIGH_FRAUD_RATE,1
2024-04-25,Push_Network,BR,181,5,0,0.016,0.0276,0.0718,0.836,0.0,NORMAL,0
2024-04-25,Push_Network,CA,405,15,2,0.0276,0.037,0.1284,0.875,0.1333,HIGH_FRAUD_RATE,1
2024-04-25,Push_Network,DE,650,37,5,0.0263,0.0569,0.1431,0.852,0.1351,HIGH_FRAUD_RATE,1
2024-04-25,Push_Network,IN,633,28,3,0.0202,0.0442,0.1596,0.849,0.1071,HIGH_FRAUD_RATE,1
2024-04-25,Push_Network,NG,180,8,0,0.0102,0.0444,0.1833,0.876,0.0,HIGH_FRAUD_RATE,1
2024-04-25,Push_Network,PL,283,10,1,0.0254,0.0353,0.0883,0.852,0.1,NORMAL,0
2024-04-25,TikTok,AU,868,59,6,0.0145,0.068,0.0933,0.906,0.1017,NORMAL,0
2024-04-25,TikTok,BR,517,30,4,0.026,0.058,0.0445,0.906,0.1333,NORMAL,0
2024-04-25,TikTok,CA,427,25,4,0.0329,0.0585,0.089,0.92,0.16,NORMAL,0
2024-04-25,TikTok,DE,471,32,6,0.0225,0.0679,0.0955,0.907,0.1875,NORMAL,0
2024-04-25,TikTok,IN,712,47,9,0.0263,0.066,0.1067,0.931,0.1915,HIGH_FRAUD_RATE,1
2024-04-25,TikTok,NG,890,52,10,0.0306,0.0584,0.1034,0.929,0.1923,HIGH_FRAUD_RATE,1
2024-04-25,TikTok,PL,220,12,1,0.021,0.0545,0.0409,0.919,0.0833,NORMAL,0
2024-04-26,Affiliate_SEO,AU,145,39,17,0.0068,0.269,0.0138,0.979,0.4359,NORMAL,0
2024-04-26,Affiliate_SEO,BR,360,101,31,0.0176,0.2806,0.0167,0.981,0.3069,NORMAL,0
2024-04-26,Affiliate_SEO,CA,117,30,7,0.005,0.2564,0.0085,0.977,0.2333,NORMAL,0
2024-04-26,Affiliate_SEO,DE,340,70,23,0.0295,0.2059,0.0235,0.979,0.3286,NORMAL,0
2024-04-26,Affiliate_SEO,IN,97,27,6,0.0286,0.2784,0.0206,0.981,0.2222,NORMAL,0
2024-04-26,Affiliate_SEO,NG,38,10,3,0.0144,0.2632,0.0,0.984,0.3,NORMAL,0
2024-04-26,Affiliate_SEO,PL,113,25,8,0.0175,0.2212,0.0177,0.979,0.32,NORMAL,0
2024-04-26,Facebook,AU,1070,151,43,0.0414,0.1411,0.0178,0.968,0.2848,NORMAL,0
2024-04-26,Facebook,BR,408,37,13,0.0384,0.0907,0.0392,0.972,0.3514,NORMAL,0
2024-04-26,Facebook,CA,1038,89,21,0.0285,0.0857,0.0299,0.972,0.236,NORMAL,0
2024-04-26,Facebook,DE,1992,161,36,0.039,0.0808,0.0371,0.969,0.2236,NORMAL,0
2024-04-26,Facebook,IN,629,62,15,0.0555,0.0986,0.0286,0.969,0.2419,NORMAL,0
2024-04-26,Facebook,NG,1125,112,24,0.0457,0.0996,0.0329,0.976,0.2143,NORMAL,0
2024-04-26,Facebook,PL,440,40,13,0.0392,0.0909,0.0273,0.966,0.325,NORMAL,0
2024-04-26,Google_Search,AU,975,112,31,0.0378,0.1149,0.0123,0.989,0.2768,NORMAL,0
2024-04-26,Google_Search,BR,1457,178,46,0.0282,0.1222,0.0096,0.988,0.2584,NORMAL,0
2024-04-26,Google_Search,CA,510,64,20,0.0278,0.1255,0.0118,0.991,0.3125,NORMAL,0
2024-04-26,Google_Search,DE,1180,148,45,0.034,0.1254,0.0059,0.989,0.3041,NORMAL,0
2024-04-26,Google_Search,IN,611,74,30,0.0388,0.1211,0.0115,0.99,0.4054,NORMAL,0
2024-04-26,Google_Search,NG,339,59,17,0.0456,0.174,0.0059,0.99,0.2881,NORMAL,0
2024-04-26,Google_Search,PL,2422,378,122,0.0474,0.1561,0.0058,0.988,0.3228,NORMAL,0
2024-04-26,Native_Ads,AU,388,23,4,0.0243,0.0593,0.0696,0.949,0.1739,NORMAL,0
2024-04-26,Native_Ads,BR,370,32,4,0.0158,0.0865,0.0595,0.935,0.125,NORMAL,0
2024-04-26,Native_Ads,CA,737,52,9,0.0254,0.0706,0.0719,0.95,0.1731,NORMAL,0
2024-04-26,Native_Ads,DE,880,53,11,0.0297,0.0602,0.0557,0.951,0.2075,NORMAL,0
2024-04-26,Native_Ads,IN,130,9,1,0.0091,0.0692,0.0538,0.939,0.1111,NORMAL,0
2024-04-26,Native_Ads,NG,739,33,9,0.0246,0.0447,0.0582,0.929,0.2727,NORMAL,0
2024-04-26,Native_Ads,PL,410,24,4,0.0277,0.0585,0.0537,0.93,0.1667,NORMAL,0
2024-04-26,Push_Network,AU,383,15,1,0.024,0.0392,0.1305,0.875,0.0667,HIGH_FRAUD_RATE,1
2024-04-26,Push_Network,BR,202,6,0,0.0216,0.0297,0.1733,0.879,0.0,HIGH_FRAUD_RATE,1
2024-04-26,Push_Network,CA,375,19,2,0.0207,0.0507,0.128,0.85,0.1053,HIGH_FRAUD_RATE,1
2024-04-26,Push_Network,DE,333,10,1,0.0093,0.03,0.0751,0.832,0.1,NORMAL,0
2024-04-26,Push_Network,IN,740,26,3,0.0227,0.0351,0.1541,0.832,0.1154,HIGH_FRAUD_RATE,1
2024-04-26,Push_Network,NG,517,22,2,0.0222,0.0426,0.1219,0.836,0.0909,HIGH_FRAUD_RATE,1
2024-04-26,Push_Network,PL,1084,47,5,0.0282,0.0434,0.0987,0.861,0.1064,NORMAL,0
2024-04-26,TikTok,AU,506,33,5,0.0154,0.0652,0.0692,0.925,0.1515,NORMAL,0
2024-04-26,TikTok,BR,888,41,6,0.0333,0.0462,0.1059,0.924,0.1463,HIGH_FRAUD_RATE,1
2024-04-26,TikTok,CA,772,42,6,0.0241,0.0544,0.1062,0.921,0.1429,HIGH_FRAUD_RATE,1
2024-04-26,TikTok,DE,615,34,5,0.0184,0.0553,0.0911,0.914,0.1471,NORMAL,0
2024-04-26,TikTok,IN,657,44,9,0.0176,0.067,0.0913,0.929,0.2045,NORMAL,0
2024-04-26,TikTok,NG,259,14,2,0.0156,0.0541,0.1081,0.928,0.1429,HIGH_FRAUD_RATE,1
2024-04-26,TikTok,PL,695,24,3,0.026,0.0345,0.0806,0.907,0.125,NORMAL,0
2024-04-27,Affiliate_SEO,AU,164,41,13,0.0057,0.25,0.0122,0.978,0.3171,NORMAL,0
2024-04-27,Affiliate_SEO,BR,223,42,13,0.0252,0.1883,0.0224,0.981,0.3095,NORMAL,0
2024-04-27,Affiliate_SEO,CA,742,179,66,0.0236,0.2412,0.0229,0.981,0.3687,NORMAL,0
2024-04-27,Affiliate_SEO,DE,537,112,32,0.0141,0.2086,0.0279,0.983,0.2857,NORMAL,0
2024-04-27,Affiliate_SEO,IN,88,17,5,0.0174,0.1932,0.0114,0.984,0.2941,NORMAL,0
2024-04-27,Affiliate_SEO,NG,120,30,13,0.0269,0.25,0.0083,0.977,0.4333,NORMAL,0
2024-04-27,Affiliate_SEO,PL,206,48,13,0.0142,0.233,0.0146,0.98,0.2708,NORMAL,0
2024-04-27,Facebook,AU,1075,106,27,0.045,0.0986,0.0158,0.968,0.2547,NORMAL,0
2024-04-27,Facebook,BR,308,19,4,0.0193,0.0617,0.0325,0.971,0.2105,NORMAL,0
2024-04-27,Facebook,CA,946,61,19,0.0369,0.0645,0.0285,0.975,0.3115,NORMAL,0
2024-04-27,Facebook,DE,452,39,6,0.0265,0.0863,0.0354,0.969,0.1538,NORMAL,0
2024-04-27,Facebook,IN,1594,124,20,0.0254,0.0778,0.0402,0.976,0.1613,NORMAL,0
2024-04-27,Facebook,NG,647,55,12,0.0361,0.085,0.0216,0.97,0.2182,NORMAL,0
2024-04-27,Facebook,PL,1314,113,21,0.033,0.086,0.016,0.969,0.1858,NORMAL,0
2024-04-27,Google_Search,AU,339,54,16,0.0263,0.1593,0.0118,0.99,0.2963,NORMAL,0
2024-04-27,Google_Search,BR,827,135,31,0.0318,0.1632,0.0085,0.988,0.2296,NORMAL,0
2024-04-27,Google_Search,CA,1154,155,55,0.0501,0.1343,0.013,0.989,0.3548,NORMAL,0
2024-04-27,Google_Search,DE,950,125,47,0.0301,0.1316,0.0053,0.991,0.376,NORMAL,0
2024-04-27,Google_Search,IN,1112,139,45,0.0349,0.125,0.009,0.99,0.3237,NORMAL,0
2024-04-27,Google_Search,NG,486,63,15,0.0435,0.1296,0.0082,0.99,0.2381,NORMAL,0
2024-04-27,Google_Search,PL,1608,296,131,0.0371,0.1841,0.0124,0.988,0.4426,NORMAL,0
2024-04-27,Native_Ads,AU,369,23,4,0.0171,0.0623,0.0705,0.941,0.1739,NORMAL,0
2024-04-27,Native_Ads,BR,569,42,5,0.0215,0.0738,0.0879,0.938,0.119,NORMAL,0
2024-04-27,Native_Ads,CA,494,26,4,0.0163,0.0526,0.0385,0.935,0.1538,NORMAL,0
2024-04-27,Native_Ads,DE,523,30,8,0.0258,0.0574,0.0784,0.949,0.2667,NORMAL,0
2024-04-27,Native_Ads,IN,483,37,6,0.0302,0.0766,0.0828,0.942,0.1622,NORMAL,0
2024-04-27,Native_Ads,NG,291,25,5,0.0098,0.0859,0.0481,0.948,0.2,NORMAL,0
2024-04-27,Native_Ads,PL,690,54,8,0.0236,0.0783,0.0362,0.935,0.1481,NORMAL,0
2024-04-27,Push_Network,AU,380,11,0,0.0138,0.0289,0.1053,0.885,0.0,HIGH_FRAUD_RATE,1
2024-04-27,Push_Network,BR,1401,59,4,0.0264,0.0421,0.1727,0.85,0.0678,HIGH_FRAUD_RATE,1
2024-04-27,Push_Network,CA,1183,43,6,0.0257,0.0363,0.1665,0.864,0.1395,HIGH_FRAUD_RATE,1
2024-04-27,Push_Network,DE,946,32,4,0.0293,0.0338,0.1956,0.856,0.125,HIGH_FRAUD_RATE,1
2024-04-27,Push_Network,IN,604,29,3,0.02,0.048,0.1142,0.84,0.1034,HIGH_FRAUD_RATE,1
2024-04-27,Push_Network,NG,842,34,3,0.016,0.0404,0.1532,0.839,0.0882,HIGH_FRAUD_RATE,1
2024-04-27,Push_Network,PL,1491,65,8,0.0244,0.0436,0.0926,0.869,0.1231,NORMAL,0
2024-04-27,TikTok,AU,264,23,4,0.0125,0.0871,0.0492,0.924,0.1739,NORMAL,0
2024-04-27,TikTok,BR,743,50,7,0.0171,0.0673,0.0498,0.906,0.14,NORMAL,0
2024-04-27,TikTok,CA,733,36,6,0.0307,0.0491,0.1119,0.92,0.1667,HIGH_FRAUD_RATE,1
2024-04-27,TikTok,DE,358,30,4,0.015,0.0838,0.0782,0.918,0.1333,NORMAL,0
2024-04-27,TikTok,IN,698,41,8,0.0252,0.0587,0.0401,0.908,0.1951,NORMAL,0
2024-04-27,TikTok,NG,663,41,7,0.0188,0.0618,0.0513,0.925,0.1707,NORMAL,0
2024-04-27,TikTok,PL,727,44,8,0.0186,0.0605,0.0509,0.921,0.1818,NORMAL,0
2024-04-28,Affiliate_SEO,AU,1134,245,89,0.0183,0.216,0.0282,0.978,0.3633,NORMAL,0
2024-04-28,Affiliate_SEO,BR,148,41,14,0.0141,0.277,0.0068,0.981,0.3415,NORMAL,0
2024-04-28,Affiliate_SEO,CA,498,119,50,0.0272,0.239,0.0281,0.984,0.4202,NORMAL,0
2024-04-28,Affiliate_SEO,DE,511,91,30,0.0186,0.1781,0.0274,0.983,0.3297,NORMAL,0
2024-04-28,Affiliate_SEO,IN,98,23,7,0.0187,0.2347,0.0204,0.977,0.3043,NORMAL,0
2024-04-28,Affiliate_SEO,NG,26,6,1,0.0092,0.2308,0.0,0.979,0.1667,NORMAL,0
2024-04-28,Affiliate_SEO,PL,201,67,16,0.0165,0.3333,0.0199,0.983,0.2388,NORMAL,0
2024-04-28,Facebook,AU,1198,66,7,0.0395,0.0551,0.0284,0.974,0.1061,NORMAL,0
2024-04-28,Facebook,BR,1052,90,21,0.0383,0.0856,0.0209,0.965,0.2333,NORMAL,0
2024-04-28,Facebook,CA,551,59,13,0.0355,0.1071,0.0417,0.974,0.2203,NORMAL,0
2024-04-28,Facebook,DE,1942,166,39,0.0607,0.0855,0.0185,0.976,0.2349,NORMAL,0
2024-04-28,Facebook,IN,677,52,10,0.0388,0.0768,0.0295,0.965,0.1923,NORMAL,0
2024-04-28,Facebook,NG,1398,136,31,0.0335,0.0973,0.0358,0.972,0.2279,NORMAL,0
2024-04-28,Facebook,PL,600,49,14,0.0295,0.0817,0.04,0.973,0.2857,NORMAL,0
2024-04-28,Google_Search,AU,1023,211,46,0.0343,0.2063,0.0127,0.991,0.218,NORMAL,0
2024-04-28,Google_Search,BR,895,129,55,0.029,0.1441,0.0089,0.99,0.4264,NORMAL,0
2024-04-28,Google_Search,CA,593,56,16,0.0454,0.0944,0.0084,0.99,0.2857,NORMAL,0
2024-04-28,Google_Search,DE,616,95,23,0.0324,0.1542,0.013,0.989,0.2421,NORMAL,0
2024-04-28,Google_Search,IN,1294,163,38,0.0409,0.126,0.0085,0.992,0.2331,NORMAL,0
2024-04-28,Google_Search,NG,700,113,37,0.0286,0.1614,0.0086,0.991,0.3274,NORMAL,0
2024-04-28,Google_Search,PL,1359,133,39,0.0308,0.0979,0.0059,0.992,0.2932,NORMAL,0
2024-04-28,Native_Ads,AU,775,52,6,0.0248,0.0671,0.0748,0.934,0.1154,NORMAL,0
2024-04-28,Native_Ads,BR,1086,76,10,0.0187,0.07,0.0672,0.933,0.1316,NORMAL,0
2024-04-28,Native_Ads,CA,321,24,3,0.0133,0.0748,0.053,0.935,0.125,NORMAL,0
2024-04-28,Native_Ads,DE,352,21,4,0.0157,0.0597,0.0568,0.929,0.1905,NORMAL,0
2024-04-28,Native_Ads,IN,378,28,4,0.0223,0.0741,0.0397,0.94,0.1429,NORMAL,0
2024-04-28,Native_Ads,NG,481,34,7,0.0245,0.0707,0.0416,0.936,0.2059,NORMAL,0
2024-04-28,Native_Ads,PL,541,33,7,0.0273,0.061,0.0647,0.935,0.2121,NORMAL,0
2024-04-28,Push_Network,AU,772,25,3,0.0282,0.0324,0.1269,0.858,0.12,HIGH_FRAUD_RATE,1
2024-04-28,Push_Network,BR,655,24,2,0.0243,0.0366,0.1023,0.882,0.0833,HIGH_FRAUD_RATE,1
2024-04-28,Push_Network,CA,231,9,1,0.0076,0.039,0.1905,0.861,0.1111,HIGH_FRAUD_RATE,1
2024-04-28,Push_Network,DE,507,25,3,0.0174,0.0493,0.1341,0.887,0.12,HIGH_FRAUD_RATE,1
2024-04-28,Push_Network,IN,808,32,2,0.0283,0.0396,0.0854,0.878,0.0625,NORMAL,0
2024-04-28,Push_Network,NG,1088,47,6,0.026,0.0432,0.1287,0.843,0.1277,HIGH_FRAUD_RATE,1
2024-04-28,Push_Network,PL,1087,35,3,0.0234,0.0322,0.0883,0.876,0.0857,NORMAL,0
2024-04-28,TikTok,AU,970,47,8,0.0225,0.0485,0.0979,0.922,0.1702,NORMAL,0
2024-04-28,TikTok,BR,775,38,5,0.0211,0.049,0.1097,0.934,0.1316,HIGH_FRAUD_RATE,1
2024-04-28,TikTok,CA,559,32,2,0.015,0.0572,0.0519,0.934,0.0625,NORMAL,0
2024-04-28,TikTok,DE,807,27,4,0.025,0.0335,0.0917,0.91,0.1481,NORMAL,0
2024-04-28,TikTok,IN,638,39,6,0.0264,0.0611,0.1066,0.92,0.1538,HIGH_FRAUD_RATE,1
2024-04-28,TikTok,NG,1187,54,7,0.028,0.0455,0.0531,0.919,0.1296,NORMAL,0
2024-04-28,TikTok,PL,309,28,4,0.0141,0.0906,0.0971,0.918,0.1429,NORMAL,0
2024-04-29,Affiliate_SEO,AU,1093,215,54,0.0216,0.1967,0.0128,0.983,0.2512,NORMAL,0
2024-04-29,Affiliate_SEO,BR,42,9,2,0.0149,0.2143,0.0,0.981,0.2222,NORMAL,0
2024-04-29,Affiliate_SEO,CA,784,129,47,0.0189,0.1645,0.0204,0.978,0.3643,NORMAL,0
2024-04-29,Affiliate_SEO,DE,1523,154,43,0.0265,0.1011,0.0131,0.983,0.2792,NORMAL,0
2024-04-29,Affiliate_SEO,IN,80,22,8,0.0221,0.275,0.0,0.981,0.3636,NORMAL,0
2024-04-29,Affiliate_SEO,NG,133,26,8,0.0192,0.1955,0.015,0.979,0.3077,NORMAL,0
2024-04-29,Affiliate_SEO,PL,55,12,4,0.017,0.2182,0.0182,0.982,0.3333,NORMAL,0
2024-04-29,Facebook,AU,696,65,9,0.0528,0.0934,0.0388,0.971,0.1385,NORMAL,0
2024-04-29,Facebook,BR,351,32,7,0.0429,0.0912,0.0285,0.973,0.2188,NORMAL,0
2024-04-29,Facebook,CA,631,61,14,0.0368,0.0967,0.0317,0.969,0.2295,NORMAL,0
2024-04-29,Facebook,DE,1595,184,33,0.0479,0.1154,0.0194,0.971,0.1793,NORMAL,0
2024-04-29,Facebook,IN,713,58,12,0.0255,0.0813,0.0224,0.966,0.2069,NORMAL,0
2024-04-29,Facebook,NG,1204,123,20,0.035,0.1022,0.0299,0.972,0.1626,NORMAL,0
2024-04-29,Facebook,PL,1521,112,19,0.0348,0.0736,0.0322,0.97,0.1696,NORMAL,0
2024-04-29,Google_Search,AU,1156,135,47,0.0345,0.1168,0.0069,0.988,0.3481,NORMAL,0
2024-04-29,Google_Search,BR,1971,230,63,0.0401,0.1167,0.0122,0.992,0.2739,NORMAL,0
2024-04-29,Google_Search,CA,742,124,35,0.0253,0.1671,0.0094,0.99,0.2823,NORMAL,0
2024-04-29,Google_Search,DE,555,82,32,0.0296,0.1477,0.009,0.989,0.3902,NORMAL,0
2024-04-29,Google_Search,IN,724,112,36,0.0336,0.1547,0.0041,0.989,0.3214,NORMAL,0
2024-04-29,Google_Search,NG,1961,325,82,0.0426,0.1657,0.0107,0.99,0.2523,NORMAL,0
2024-04-29,Google_Search,PL,1999,317,74,0.0378,0.1586,0.0085,0.988,0.2334,NORMAL,0
2024-04-29,Native_Ads,AU,1942,164,31,0.0304,0.0844,0.051,0.936,0.189,NORMAL,0
2024-04-29,Native_Ads,BR,815,80,13,0.0327,0.0982,0.054,0.937,0.1625,NORMAL,0
2024-04-29,Native_Ads,CA,213,16,4,0.0158,0.0751,0.0516,0.94,0.25,NORMAL,0
2024-04-29,Native_Ads,DE,887,50,8,0.0111,0.0564,0.0552,0.944,0.16,NORMAL,0
2024-04-29,Native_Ads,IN,715,49,9,0.022,0.0685,0.0601,0.93,0.1837,NORMAL,0
2024-04-29,Native_Ads,NG,273,15,4,0.0188,0.0549,0.044,0.952,0.2667,NORMAL,0
2024-04-29,Native_Ads,PL,618,42,6,0.0169,0.068,0.0291,0.937,0.1429,NORMAL,0
2024-04-29,Push_Network,AU,895,38,4,0.0288,0.0425,0.0905,0.842,0.1053,NORMAL,0
2024-04-29,Push_Network,BR,285,9,1,0.0235,0.0316,0.193,0.858,0.1111,HIGH_FRAUD_RATE,1
2024-04-29,Push_Network,CA,244,6,0,0.013,0.0246,0.1107,0.842,0.0,HIGH_FRAUD_RATE,1
2024-04-29,Push_Network,DE,466,17,2,0.0225,0.0365,0.1116,0.853,0.1176,HIGH_FRAUD_RATE,1
2024-04-29,Push_Network,IN,379,12,1,0.0201,0.0317,0.1953,0.871,0.0833,HIGH_FRAUD_RATE,1
2024-04-29,Push_Network,NG,513,27,3,0.0242,0.0526,0.1676,0.858,0.1111,HIGH_FRAUD_RATE,1
2024-04-29,Push_Network,PL,319,7,0,0.0169,0.0219,0.2069,0.844,0.0,HIGH_FRAUD_RATE,1
2024-04-29,TikTok,AU,200,16,2,0.0209,0.08,0.075,0.907,0.125,NORMAL,0
2024-04-29,TikTok,BR,158,7,1,0.0081,0.0443,0.1076,0.934,0.1429,HIGH_FRAUD_RATE,1
2024-04-29,TikTok,CA,190,8,1,0.0148,0.0421,0.1,0.915,0.125,NORMAL,0
2024-04-29,TikTok,DE,337,20,4,0.0216,0.0593,0.1068,0.928,0.2,HIGH_FRAUD_RATE,1
2024-04-29,TikTok,IN,161,7,0,0.005,0.0435,0.0932,0.926,0.0,NORMAL,0
2024-04-29,TikTok,NG,448,34,6,0.0255,0.0759,0.0536,0.921,0.1765,NORMAL,0
2024-04-29,TikTok,PL,647,48,7,0.0253,0.0742,0.1144,0.931,0.1458,HIGH_FRAUD_RATE,1
2024-04-30,Affiliate_SEO,AU,98,20,7,0.0064,0.2041,0.0102,0.977,0.35,NORMAL,0
2024-04-30,Affiliate_SEO,BR,129,28,9,0.0202,0.2171,0.0233,0.978,0.3214,NORMAL,0
2024-04-30,Affiliate_SEO,CA,964,260,63,0.0225,0.2697,0.0176,0.98,0.2423,NORMAL,0
2024-04-30,Affiliate_SEO,DE,1128,230,84,0.0194,0.2039,0.0098,0.98,0.3652,NORMAL,0
2024-04-30,Affiliate_SEO,IN,265,65,29,0.0217,0.2453,0.0151,0.981,0.4462,NORMAL,0
2024-04-30,Affiliate_SEO,NG,16,2,0,0.0215,0.125,0.0,0.981,0.0,NORMAL,0
2024-04-30,Affiliate_SEO,PL,310,59,21,0.0167,0.1903,0.0194,0.976,0.3559,NORMAL,0
2024-04-30,Facebook,AU,1068,96,26,0.0331,0.0899,0.0356,0.969,0.2708,NORMAL,0
2024-04-30,Facebook,BR,1290,134,33,0.0269,0.1039,0.0333,0.966,0.2463,NORMAL,0
2024-04-30,Facebook,CA,683,48,9,0.0365,0.0703,0.0322,0.966,0.1875,NORMAL,0
2024-04-30,Facebook,DE,821,88,26,0.0365,0.1072,0.0414,0.975,0.2955,NORMAL,0
2024-04-30,Facebook,IN,662,59,14,0.0398,0.0891,0.0347,0.974,0.2373,NORMAL,0
2024-04-30,Facebook,NG,453,55,17,0.041,0.1214,0.0331,0.974,0.3091,NORMAL,0
2024-04-30,Facebook,PL,810,42,9,0.0453,0.0519,0.0383,0.966,0.2143,NORMAL,0
2024-04-30,Google_Search,AU,303,55,18,0.0118,0.1815,0.0132,0.99,0.3273,NORMAL,0
2024-04-30,Google_Search,BR,667,102,18,0.0288,0.1529,0.009,0.991,0.1765,NORMAL,0
2024-04-30,Google_Search,CA,900,75,13,0.039,0.0833,0.0067,0.99,0.1733,NORMAL,0
2024-04-30,Google_Search,DE,739,128,39,0.019,0.1732,0.0095,0.991,0.3047,NORMAL,0
2024-04-30,Google_Search,IN,553,102,34,0.0375,0.1844,0.0145,0.991,0.3333,NORMAL,0
2024-04-30,Google_Search,NG,864,64,23,0.0448,0.0741,0.0069,0.989,0.3594,NORMAL,0
2024-04-30,Google_Search,PL,849,124,41,0.0362,0.1461,0.0094,0.991,0.3306,NORMAL,0
2024-04-30,Native_Ads,AU,577,56,13,0.0207,0.0971,0.0295,0.935,0.2321,NORMAL,0
2024-04-30,Native_Ads,BR,419,24,4,0.0273,0.0573,0.0406,0.932,0.1667,NORMAL,0
2024-04-30,Native_Ads,CA,734,36,7,0.0219,0.049,0.0695,0.941,0.1944,NORMAL,0
2024-04-30,Native_Ads,DE,343,24,3,0.0161,0.07,0.0525,0.93,0.125,NORMAL,0
2024-04-30,Native_Ads,IN,439,36,5,0.0199,0.082,0.0364,0.938,0.1389,NORMAL,0
2024-04-30,Native_Ads,NG,579,35,9,0.0121,0.0604,0.0535,0.951,0.2571,NORMAL,0
2024-04-30,Native_Ads,PL,687,36,6,0.0291,0.0524,0.0815,0.948,0.1667,NORMAL,0
2024-04-30,Push_Network,AU,530,24,2,0.0133,0.0453,0.1585,0.837,0.0833,HIGH_FRAUD_RATE,1
2024-04-30,Push_Network,BR,226,9,1,0.0145,0.0398,0.1681,0.863,0.1111,HIGH_FRAUD_RATE,1
2024-04-30,Push_Network,CA,598,27,3,0.0224,0.0452,0.1455,0.84,0.1111,HIGH_FRAUD_RATE,1
2024-04-30,Push_Network,DE,612,24,2,0.0261,0.0392,0.0964,0.843,0.0833,NORMAL,0
2024-04-30,Push_Network,IN,309,5,0,0.0154,0.0162,0.1942,0.848,0.0,HIGH_FRAUD_RATE,1
2024-04-30,Push_Network,NG,249,10,1,0.0112,0.0402,0.1888,0.886,0.1,HIGH_FRAUD_RATE,1
2024-04-30,Push_Network,PL,331,14,1,0.0221,0.0423,0.1692,0.846,0.0714,HIGH_FRAUD_RATE,1
2024-04-30,TikTok,AU,1589,95,12,0.03,0.0598,0.1038,0.925,0.1263,HIGH_FRAUD_RATE,1
2024-04-30,TikTok,BR,384,20,2,0.0286,0.0521,0.0703,0.927,0.1,NORMAL,0
2024-04-30,TikTok,CA,94,6,0,0.012,0.0638,0.0532,0.912,0.0,NORMAL,0
2024-04-30,TikTok,DE,291,19,3,0.0091,0.0653,0.0859,0.93,0.1579,NORMAL,0
2024-04-30,TikTok,IN,211,13,2,0.0176,0.0616,0.0995,0.928,0.1538,NORMAL,0
2024-04-30,TikTok,NG,263,10,1,0.0163,0.038,0.1065,0.911,0.1,HIGH_FRAUD_RATE,1
2024-04-30,TikTok,PL,430,28,4,0.0229,0.0651,0.0419,0.924,0.1429,NORMAL,0
2024-05-01,Affiliate_SEO,AU,2487,306,118,0.0365,0.123,0.0257,0.976,0.3856,NORMAL,0
2024-05-01,Affiliate_SEO,BR,204,34,13,0.0203,0.1667,0.0245,0.982,0.3824,NORMAL,0
2024-05-01,Affiliate_SEO,CA,584,114,34,0.0221,0.1952,0.0154,0.984,0.2982,NORMAL,0
2024-05-01,Affiliate_SEO,DE,1213,273,104,0.0285,0.2251,0.0173,0.979,0.381,NORMAL,0
2024-05-01,Affiliate_SEO,IN,299,40,18,0.0299,0.1338,0.01,0.977,0.45,NORMAL,0
2024-05-01,Affiliate_SEO,NG,25,6,2,0.0132,0.24,0.0,0.984,0.3333,NORMAL,0
2024-05-01,Affiliate_SEO,PL,499,101,42,0.0297,0.2024,0.02,0.982,0.4158,NORMAL,0
2024-05-01,Facebook,AU,1744,173,38,0.0564,0.0992,0.0413,0.97,0.2197,NORMAL,0
2024-05-01,Facebook,BR,722,60,14,0.0515,0.0831,0.0319,0.968,0.2333,NORMAL,0
2024-05-01,Facebook,CA,1244,118,28,0.0369,0.0949,0.0177,0.975,0.2373,NORMAL,0
2024-05-01,Facebook,DE,1279,154,46,0.0407,0.1204,0.0258,0.968,0.2987,NORMAL,0
